cmm_code,common_description,material_family,governance_status,member_count,cpse_count,consuming_cpses,primary_uom,total_annual_consumption,avg_consumption_per_member,plant_count,dominant_plant
CMM-VALVE-05CA31-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,7073,7073.0,1,Trichy Complex
CMM-VALVE-0728B9-001,VALVE | BUTTERFLY VALVE | ASTM A216 WCB | 4 IN | API 600,VALVE,VERIFIED_HARMONIZED,5,5,BHEL;HPCL;IOCL;NMDC;NTPC,NOS,40322,8064.4,5,Haldia Refinery
CMM-VALVE-0795E4-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,4133,4133.0,1,Trichy Complex
CMM-VALVE-07E359-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,778,778.0,1,Bhopal Complex
CMM-VALVE-088997-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,5796,5796.0,1,Ranipet Complex
CMM-VALVE-0A2366-001,VALVE | CHECK VALVE | SS 316 | DN 50 | API 598,VALVE,STANDALONE_CANDIDATE,1,1,HPCL,NOS,11586,11586.0,1,Bhatinda Refinery
CMM-VALVE-0BF561-001,VALVE | ASTM A351 CF8M | DN 50 | ASTM A351,VALVE,VERIFIED_HARMONIZED,5,5,Coal India;HPCL;IOCL;NTPC;ONGC,NOS,27300,5460.0,5,Ramagundam STPS
CMM-VALVE-11A303-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,12333,12333.0,1,Panipat Refinery
CMM-VALVE-11ED70-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,10486,10486.0,1,Trichy Complex
CMM-VALVE-11F993-001,VALVE | GATE VALVE | SS 316 | 4 IN | API 600,VALVE,VERIFIED_HARMONIZED,6,6,BHEL;Coal India;HPCL;IOCL;NTPC;ONGC,NOS,58563,9760.5,6,Mathura Refinery
CMM-VALVE-130EE9-001,VALVE | CHECK VALVE | SS 304 | DN 50 | API 598,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,5120,5120.0,1,Mathura Refinery
CMM-VALVE-166070-001,VALVE | BUTTERFLY VALVE | LCB | DN 100 | API 600,VALVE,VERIFIED_HARMONIZED,2,2,BHEL;Coal India,NOS,13850,6925.0,2,Singareni Collieries
CMM-VALVE-179147-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12488,12488.0,1,Trichy Complex
CMM-VALVE-182E2E-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,3183,3183.0,1,Trichy Complex
CMM-VALVE-1B2E88-001,VALVE | BUTTERFLY VALVE | SS 316 | 4 IN | API 598,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,11833,11833.0,1,Bailadila Iron Ore Mine
CMM-VALVE-1B731F-001,VALVE | BUTTERFLY VALVE | SS 316 | 1 IN | API 598,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,13539,13539.0,1,Ranipet Complex
CMM-VALVE-1D219B-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,13827,13827.0,1,Mathura Refinery
CMM-VALVE-1D70F9-001,VALVE | BALL VALVE | SS 304 | 6 IN | API 602,VALVE,VERIFIED_HARMONIZED,4,4,BHEL;HPCL;NMDC;NTPC,NOS,35522,8880.5,4,Ranipet Complex
CMM-VALVE-1E20BF-001,VALVE | GATE VALVE | ASTM A351 CF8M | 1 IN | API 602,VALVE,STANDALONE_CANDIDATE,1,1,NTPC,NOS,14802,14802.0,1,Korba STPS
CMM-VALVE-20A119-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,1461,1461.0,1,Panipat Refinery
CMM-VALVE-2204A8-001,VALVE | GATE VALVE | LCB | 2 IN | BS 1873,VALVE,VERIFIED_HARMONIZED,2,2,NTPC;ONGC,NOS,12171,6085.5,2,Sivasagar Asset
CMM-VALVE-23562D-001,VALVE | BALL VALVE | ASTM A216 WCB | DN 100 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,388,388.0,1,Trichy Complex
CMM-VALVE-239051-001,VALVE | BALL VALVE | ASTM A351 CF8M | 1 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,5471,5471.0,1,Kirandul Complex
CMM-VALVE-24B4BF-001,VALVE | ASTM A216 WCB | 1/2 IN | API 598,VALVE,VERIFIED_HARMONIZED,5,5,Coal India;IOCL;NTPC;ONGC;SAIL,NOS,37298,7459.6,5,Talcher Coalfields
CMM-VALVE-26431B-001,VALVE | GLOBE VALVE | ASTM A216 WCB | DN 50 | API 600,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,9865,9865.0,1,Panipat Refinery
CMM-VALVE-26DA83-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,13193,13193.0,1,Haldia Refinery
CMM-VALVE-2872B3-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,11558,11558.0,1,Ranipet Complex
CMM-VALVE-28F35A-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,13045,13045.0,1,Hazira Complex
CMM-VALVE-2C542C-001,VALVE | GLOBE VALVE | SS 316 | 4 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,11331,11331.0,1,Gujarat Refinery
CMM-VALVE-2EBF9F-001,VALVE | GLOBE VALVE | ASTM A216 WCB | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,9243,9243.0,1,Barauni Refinery
CMM-VALVE-2F6D87-001,VALVE | GATE VALVE | ASTM A216 WCB | 1 IN | API 602,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,8957,8957.0,1,Rajahmundry Asset
CMM-VALVE-33655F-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,2506,2506.0,1,Trichy Complex
CMM-VALVE-33C142-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12175,12175.0,1,Ranipet Complex
CMM-VALVE-398CB2-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,3821,3821.0,1,Ankleshwar Asset
CMM-VALVE-3C1BCA-001,VALVE | GATE VALVE | ASTM A216 WCB | 1/2 IN | API 600,VALVE,VERIFIED_HARMONIZED,2,2,HPCL;IOCL,NOS,15802,7901.0,2,Bhatinda Refinery
CMM-VALVE-3C3B28-001,VALVE | CHECK VALVE | SS 316 | 1/2 IN | API 600,VALVE,VERIFIED_HARMONIZED,3,3,BHEL;IOCL;NMDC,NOS,35543,11847.67,3,Bhopal Complex
CMM-VALVE-3EAE08-001,VALVE | BALL VALVE | SS 316 | 6 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,14970,14970.0,1,Rajahmundry Asset
CMM-VALVE-3F77ED-001,VALVE | SS 316 | DN 50 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,11818,11818.0,1,Durgapur Steel Plant
CMM-VALVE-4ADB47-001,VALVE | BALL VALVE | ASTM A351 CF8M | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,8807,8807.0,1,Bhilai Steel Plant
CMM-VALVE-4B0806-001,VALVE | GLOBE VALVE | SS 316 | 4 IN | ASME B16.34,VALVE,VERIFIED_HARMONIZED,5,5,BHEL;Coal India;HPCL;NTPC;ONGC,NOS,53459,10691.8,5,Mumbai Refinery
CMM-VALVE-4BBEE1-001,VALVE | CHECK VALVE | ASTM A216 WCB | DN 100 | API 600,VALVE,VERIFIED_HARMONIZED,3,3,BHEL;ONGC;SAIL,NOS,21176,7058.67,3,Durgapur Steel Plant
CMM-VALVE-4BC61E-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,12684,12684.0,1,Mathura Refinery
CMM-VALVE-4BEFDB-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,14023,14023.0,1,Barauni Refinery
CMM-VALVE-4D6188-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12833,12833.0,1,Bhopal Complex
CMM-VALVE-50C761-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,3580,3580.0,1,Ankleshwar Asset
CMM-VALVE-524070-001,VALVE | BALL VALVE | LCB | 2 IN | ASME B16.34,VALVE,VERIFIED_HARMONIZED,2,2,NTPC;ONGC,NOS,12958,6479.0,2,Ankleshwar Asset
CMM-VALVE-52B0D6-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,3538,3538.0,1,Rajahmundry Asset
CMM-VALVE-544738-001,VALVE | CHECK VALVE | ASTM A216 WCB | DN 50 | API 600,VALVE,VERIFIED_HARMONIZED,2,2,BHEL;NMDC,NOS,24316,12158.0,2,Bhopal Complex
CMM-VALVE-54515F-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12971,12971.0,1,Ranipet Complex
CMM-VALVE-5610F0-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,1791,1791.0,1,Panipat Refinery
CMM-VALVE-562AC3-001,VALVE | BALL VALVE | ASTM A216 WCB | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,Coal India,NOS,4936,4936.0,1,Korba Coalfields
CMM-VALVE-563FF3-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,2316,2316.0,1,Trichy Complex
CMM-VALVE-56BE43-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,9435,9435.0,1,Ranipet Complex
CMM-VALVE-59DBB8-001,VALVE | CHECK VALVE | SS 316 | 4 IN | BS 1873,VALVE,STANDALONE_CANDIDATE,1,1,Coal India,NOS,14797,14797.0,1,Talcher Coalfields
CMM-VALVE-5A0730-001,VALVE | CHECK VALVE | SS 304 | 4 IN | BS 1873,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,3049,3049.0,1,Mumbai Offshore Complex
CMM-VALVE-5B0612-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,7377,7377.0,1,Panipat Refinery
CMM-VALVE-5B12C3-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,8591,8591.0,1,Bhopal Complex
CMM-VALVE-5D3ADC-001,VALVE | GLOBE VALVE | ASTM A216 WCB | 1 IN | ASME B16.34,VALVE,VERIFIED_HARMONIZED,2,2,NMDC;NTPC,NOS,10380,5190.0,2,Korba STPS
CMM-VALVE-5DCD57-001,VALVE | GLOBE VALVE | LCB | DN 150 | API 602,VALVE,VERIFIED_HARMONIZED,2,2,NMDC;NTPC,NOS,22075,11037.5,2,Kirandul Complex
CMM-VALVE-5F2785-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,10944,10944.0,1,Haldia Refinery
CMM-VALVE-609631-001,VALVE | BALL VALVE | SS 316 | 4 IN | BS 1873,VALVE,VERIFIED_HARMONIZED,3,3,Coal India;IOCL;ONGC,NOS,17714,5904.67,3,Jharia Coalfields
CMM-VALVE-63A8B7-001,VALVE | GATE VALVE | SS 316 | 2 IN | API 602,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,11860,11860.0,1,Donimalai Iron Ore Mine
CMM-VALVE-63EE87-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,10472,10472.0,1,Uran Plant
CMM-VALVE-64A03A-001,VALVE | BALL VALVE | ASTM A351 CF8M | DN 100 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,9099,9099.0,1,Durgapur Steel Plant
CMM-VALVE-654368-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,11289,11289.0,1,Barauni Refinery
CMM-VALVE-669987-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,13195,13195.0,1,Ankleshwar Asset
CMM-VALVE-66AEAC-001,VALVE | CHECK VALVE | ASTM A216 WCB | DN 50 | API 600,VALVE,AMBIGUOUS_REVIEW_REQUIRED,5,4,BHEL;Coal India;ONGC;SAIL,NOS,37729,7545.8,5,Sivasagar Asset
CMM-VALVE-68C9CD-001,VALVE | BUTTERFLY VALVE | LCB | 2 IN | ASME B16.34,VALVE,VERIFIED_HARMONIZED,3,3,BHEL;Coal India;HPCL,NOS,12887,4295.67,3,Bhatinda Refinery
CMM-VALVE-6A29EA-001,VALVE | GATE VALVE | SS 316 | 1/2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,Coal India,NOS,5277,5277.0,1,Talcher Coalfields
CMM-VALVE-6B0728-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,9069,9069.0,1,Mathura Refinery
CMM-VALVE-6BCCE1-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,11989,11989.0,1,Mathura Refinery
CMM-VALVE-6D7FC6-001,VALVE | BALL VALVE | ASTM A351 CF8M | DN 150 | API 602,VALVE,VERIFIED_HARMONIZED,6,6,BHEL;HPCL;IOCL;NTPC;ONGC;SAIL,NOS,38163,6360.5,6,Vindhyachal STPS
CMM-VALVE-6EA46A-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,1200,1200.0,1,Sivasagar Asset
CMM-VALVE-6EC00D-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,6524,6524.0,1,Bhopal Complex
CMM-VALVE-706FD0-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,11004,11004.0,1,Bhopal Complex
CMM-VALVE-71DB40-001,VALVE | GLOBE VALVE | ASTM A351 CF8M | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,HPCL,NOS,1143,1143.0,1,Visakh Refinery
CMM-VALVE-71F000-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,12542,12542.0,1,Gujarat Refinery
CMM-VALVE-72FBEF-001,VALVE | GATE VALVE | ASTM A216 WCB | DN 100 | API 598,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,6770,6770.0,1,Mathura Refinery
CMM-VALVE-744EAE-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,3382,3382.0,1,Haldia Refinery
CMM-VALVE-7533D6-001,VALVE | GLOBE VALVE | SS 304 | DN 100 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,NTPC,NOS,11700,11700.0,1,Vindhyachal STPS
CMM-VALVE-758633-001,VALVE | GATE VALVE | LCB | 2 IN | API 600,VALVE,VERIFIED_HARMONIZED,4,4,BHEL;NTPC;ONGC;SAIL,NOS,30299,7574.75,4,Singrauli STPS
CMM-VALVE-773A5A-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,5663,5663.0,1,Gujarat Refinery
CMM-VALVE-781509-001,VALVE | ASTM A216 WCB | 4 IN | API 598,VALVE,VERIFIED_HARMONIZED,4,4,Coal India;IOCL;NTPC;ONGC,NOS,33053,8263.25,4,Uran Plant
CMM-VALVE-799437-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,6002,6002.0,1,Haldia Refinery
CMM-VALVE-7C3924-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,3434,3434.0,1,Barauni Refinery
CMM-VALVE-7C8BA2-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,5876,5876.0,1,Ranipet Complex
CMM-VALVE-846D44-001,VALVE | GLOBE VALVE | ASTM A216 WCB | DN 150 | API 602,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,2117,2117.0,1,Ranipet Complex
CMM-VALVE-8913B6-001,VALVE | GATE VALVE | ASTM A216 WCB | DN 50 | API 598,VALVE,VERIFIED_HARMONIZED,2,2,NTPC;SAIL,NOS,20223,10111.5,2,Durgapur Steel Plant
CMM-VALVE-8C49DE-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,2617,2617.0,1,Panipat Refinery
CMM-VALVE-8C9CE1-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,3514,3514.0,1,Ranipet Complex
CMM-VALVE-8D32F6-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,12286,12286.0,1,Rajahmundry Asset
CMM-VALVE-8D7456-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,9160,9160.0,1,Trichy Complex
CMM-VALVE-8ECCB1-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,13603,13603.0,1,Rajahmundry Asset
CMM-VALVE-8F1BFB-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,8464,8464.0,1,Mumbai Offshore Complex
CMM-VALVE-8F3BF9-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,219,219.0,1,Hazira Complex
CMM-VALVE-8F6DAB-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,5776,5776.0,1,Bhopal Complex
CMM-VALVE-93B52B-001,VALVE | BALL VALVE | ASTM A216 WCB | 1 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,3868,3868.0,1,Hazira Complex
CMM-VALVE-954F72-001,VALVE | CHECK VALVE | ASTM A351 CF8M | DN 50 | API 600,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,125,125.0,1,Bhilai Steel Plant
CMM-VALVE-96BEC8-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12731,12731.0,1,Trichy Complex
CMM-VALVE-97589B-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12613,12613.0,1,Hazira Complex
CMM-VALVE-989A61-001,VALVE | GLOBE VALVE | ASTM A216 WCB | 2 IN | ASTM A216 WCB,VALVE,VERIFIED_HARMONIZED,4,4,Coal India;NMDC;ONGC;SAIL,NOS,30929,7732.25,4,Bokaro Steel Plant
CMM-VALVE-98AC0B-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,13799,13799.0,1,Trichy Complex
CMM-VALVE-98DF47-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,519,519.0,1,Trichy Complex
CMM-VALVE-9903B8-001,VALVE | GLOBE VALVE | LCB | 4 IN | API 598,VALVE,VERIFIED_HARMONIZED,6,6,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC,NOS,56994,9499.0,6,Kirandul Complex
CMM-VALVE-992419-001,VALVE | ASTM A216 WCB | 2 IN | API 598,VALVE,VERIFIED_HARMONIZED,4,4,Coal India;IOCL;NMDC;SAIL,NOS,35839,8959.75,4,Panipat Refinery
CMM-VALVE-992A07-001,VALVE | GATE VALVE | SS 316 | 2 IN | API 598,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,9589,9589.0,1,Durgapur Steel Plant
CMM-VALVE-9945D2-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,8190,8190.0,1,Rajahmundry Asset
CMM-VALVE-9B81E1-001,VALVE | BALL VALVE | SS 304 | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,HPCL,NOS,14505,14505.0,1,Bhatinda Refinery
CMM-VALVE-9E9261-001,VALVE | GLOBE VALVE | SS 304 | 4 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,HPCL,NOS,3594,3594.0,1,Mumbai Refinery
CMM-VALVE-A0A973-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,1603,1603.0,1,Hazira Complex
CMM-VALVE-A26987-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,1489,1489.0,1,Mathura Refinery
CMM-VALVE-A36A77-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,13903,13903.0,1,Ankleshwar Asset
CMM-VALVE-A4F493-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,7220,7220.0,1,Trichy Complex
CMM-VALVE-A5A54D-001,VALVE | BALL VALVE | SS 316 | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,Coal India,NOS,7259,7259.0,1,Jharia Coalfields
CMM-VALVE-A68979-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,2452,2452.0,1,Hazira Complex
CMM-VALVE-A6F9BA-001,VALVE | SS 304 | DN 50 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,5811,5811.0,1,Donimalai Iron Ore Mine
CMM-VALVE-A774FB-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,2986,2986.0,1,Sivasagar Asset
CMM-VALVE-A8C18C-001,VALVE | BALL VALVE | SS 304 | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,SAIL,NOS,11893,11893.0,1,Bokaro Steel Plant
CMM-VALVE-A923FC-001,VALVE | CHECK VALVE | ASTM A216 WCB | 1 IN | ASTM A216 WCB,VALVE,VERIFIED_HARMONIZED,5,5,BHEL;IOCL;NMDC;NTPC;ONGC,NOS,33153,6630.6,5,Gujarat Refinery
CMM-VALVE-AD05FF-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,1029,1029.0,1,Sivasagar Asset
CMM-VALVE-AD20D3-001,VALVE | BALL VALVE | SS 316 | 2 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,Coal India,NOS,9960,9960.0,1,Korba Coalfields
CMM-VALVE-AF51FD-001,VALVE | BALL VALVE | ASTM A351 CF8M | 1/2 IN | API 600,VALVE,STANDALONE_CANDIDATE,1,1,HPCL,NOS,12007,12007.0,1,Bhatinda Refinery
CMM-VALVE-B0E0FA-001,VALVE | SS 316 | DN 50 | API 602,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,14957,14957.0,1,Kirandul Complex
CMM-VALVE-B0F240-001,VALVE | GATE VALVE | SS 304 | 2 IN | API 598,VALVE,STANDALONE_CANDIDATE,1,1,NMDC,NOS,717,717.0,1,Kirandul Complex
CMM-VALVE-B10C94-001,VALVE | BALL VALVE | ASTM A216 WCB | 6 IN | API 600,VALVE,VERIFIED_HARMONIZED,2,2,IOCL;SAIL,NOS,26503,13251.5,2,Gujarat Refinery
CMM-VALVE-B1C9CE-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,3005,3005.0,1,Ranipet Complex
CMM-VALVE-B1DCF5-001,VALVE | GLOBE VALVE | ASTM A351 CF8M | DN 50 | API 600,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,5394,5394.0,1,Ranipet Complex
CMM-VALVE-B1FF82-001,VALVE | ASTM A217 C5 | 4 IN | API 599,VALVE,STANDALONE_CANDIDATE,1,1,IOCL,NOS,5772,5772.0,1,Panipat Refinery
CMM-VALVE-B26CE4-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,7449,7449.0,1,Trichy Complex
CMM-VALVE-B3D146-001,VALVE | GLOBE VALVE | SS 316 | DN 100 | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,884,884.0,1,Ranipet Complex
CMM-VALVE-B3E486-001,VALVE | LCB | 1 IN | BS 1873,VALVE,VERIFIED_HARMONIZED,2,2,Coal India;NTPC,NOS,7158,3579.0,2,Korba Coalfields
CMM-VALVE-B44D4E-001,VALVE | ASTM A217 WC6 | 6 IN | ASME B16.34,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,9941,9941.0,1,Ranipet Complex
CMM-VALVE-B4D337-001,VALVE | SS 304 | DN 50 | API 602,VALVE,STANDALONE_CANDIDATE,1,1,BHEL,NOS,12369,12369.0,1,Hazira Complex
CMM-VALVE-B55A69-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,6409,6409.0,1,Rajahmundry Asset
CMM-VALVE-B66A8F-001,VALVE | LCB | DN 50 | API 600,VALVE,VERIFIED_HARMONIZED,2,2,Coal India;ONGC,NOS,12384,6192.0,2,Ankleshwar Asset
CMM-VALVE-B76F3D-001,VALVE | ASTM A182 F22 | 2 IN | API 6A,VALVE,STANDALONE_CANDIDATE,1,1,ONGC,NOS,12968,12968.0,1,Sivasagar Asset
